"titulo_name","titulo_info","titulo_info_url","titulo_preco","titulo_preco_url"
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","Tamanho do imóvel
55 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-55m2-venda-RS150000-id-2771834342/?source=ranking%2Crp","R$ 150.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-55m2-venda-RS150000-id-2771834342/?source=ranking%2Crp"
"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro em
Jardim Primor, Araraquara","Tamanho do imóvel
44 m²
Quantidade de quartos
2
Quantidade de banheiros
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-primor-araraquara-44m2-venda-RS125000-id-2605264534/?source=ranking%2Crp","R$ 125.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-primor-araraquara-44m2-venda-RS125000-id-2605264534/?source=ranking%2Crp"
"Casa para comprar com 191 m², 3 quartos, 1 banheiro, 2 vagas em
Jardim do Bosque, Araraquara","Tamanho do imóvel
191 m²
Quantidade de quartos
3
Quantidade de banheiros
1
Quantidade de vagas de garagem
2","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-do-bosque-araraquara-com-garagem-191m2-venda-RS590000-id-2825912257/?source=ranking%2Crp","R$ 590.000","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-do-bosque-araraquara-com-garagem-191m2-venda-RS590000-id-2825912257/?source=ranking%2Crp"
"Apartamento para comprar com 57 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Nova Araraquara, Araraquara","Tamanho do imóvel
57 m²
Quantidade de quartos
2
Quantidade de banheiros
2
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-nova-araraquara-araraquara-com-garagem-57m2-venda-RS460000-id-2770167308/?source=ranking%2Crp","R$ 460.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-nova-araraquara-araraquara-com-garagem-57m2-venda-RS460000-id-2770167308/?source=ranking%2Crp"
"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","Tamanho do imóvel
50 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-50m2-venda-RS140000-id-2840962418/?source=ranking%2Crp","R$ 140.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-50m2-venda-RS140000-id-2840962418/?source=ranking%2Crp"
"Apartamento para comprar com 70 m², 2 quartos, 1 banheiro, 1 vaga em
Centro, Araraquara","Tamanho do imóvel
70 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-araraquara-com-garagem-70m2-venda-RS280000-id-2792375128/?source=ranking%2Crp","R$ 280.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-araraquara-com-garagem-70m2-venda-RS280000-id-2792375128/?source=ranking%2Crp"
"Apartamento para comprar com 43 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","Tamanho do imóvel
43 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS175000-id-2661118868/?source=ranking%2Crp","R$ 175.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS175000-id-2661118868/?source=ranking%2Crp"
"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim América (Vila Xavier), Araraquara","Tamanho do imóvel
49 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-49m2-venda-RS195000-id-2782939117/?source=ranking%2Crp","R$ 195.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-49m2-venda-RS195000-id-2782939117/?source=ranking%2Crp"
"Casa para comprar com 156 m², 3 quartos, 2 banheiros, 3 vagas em
Centro, Araraquara","Tamanho do imóvel
156 m²
Quantidade de quartos
3
Quantidade de banheiros
2
Quantidade de vagas de garagem
3","https://www.vivareal.com.br/imovel/casa-3-quartos-centro-araraquara-com-garagem-156m2-venda-RS750000-id-2642008361/?source=ranking%2Crp","R$ 750.000","https://www.vivareal.com.br/imovel/casa-3-quartos-centro-araraquara-com-garagem-156m2-venda-RS750000-id-2642008361/?source=ranking%2Crp"
"Apartamento para comprar com 78 m², 2 quartos, 3 banheiros, 1 vaga em
Vila Furlan, Araraquara","Tamanho do imóvel
78 m²
Quantidade de quartos
2
Quantidade de banheiros
3
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-furlan-araraquara-com-garagem-78m2-venda-RS320000-id-2760416720/?source=ranking%2Crp","R$ 320.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-furlan-araraquara-com-garagem-78m2-venda-RS320000-id-2760416720/?source=ranking%2Crp"
"Apartamento para comprar com 43 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","Tamanho do imóvel
43 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS145000-id-2746821311/?source=ranking%2Crp","R$ 145.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS145000-id-2746821311/?source=ranking%2Crp"
"Apartamento para comprar com 56 m², 2 quartos, 2 banheiros, 1 vaga em
Residencial Cambuy, Araraquara","Tamanho do imóvel
56 m²
Quantidade de quartos
2
Quantidade de banheiros
2
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-cambuy-araraquara-com-garagem-56m2-venda-RS348000-id-2818886634/?source=ranking%2Crp","R$ 348.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-cambuy-araraquara-com-garagem-56m2-venda-RS348000-id-2818886634/?source=ranking%2Crp"
"Lote/Terreno para comprar com 460 m² em
Vila Harmonia, Araraquara","Tamanho do imóvel
460 m²","https://www.vivareal.com.br/imovel/lote-terreno-vila-harmonia-araraquara-460m2-venda-RS380000-id-2778598165/?source=ranking%2Crp","R$ 380.000","https://www.vivareal.com.br/imovel/lote-terreno-vila-harmonia-araraquara-460m2-venda-RS380000-id-2778598165/?source=ranking%2Crp"
"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga em
Vila Harmonia, Araraquara","Tamanho do imóvel
49 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-harmonia-araraquara-com-garagem-49m2-venda-RS320000-id-2868157655/?source=ranking%2Crp","R$ 320.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-harmonia-araraquara-com-garagem-49m2-venda-RS320000-id-2868157655/?source=ranking%2Crp"
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em
Parque Residencial Iguatemi, Araraquara","Tamanho do imóvel
55 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-iguatemi-araraquara-com-garagem-55m2-venda-RS132000-id-2610301097/?source=ranking%2Crp","R$ 132.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-iguatemi-araraquara-com-garagem-55m2-venda-RS132000-id-2610301097/?source=ranking%2Crp"
"Apartamento para comprar com 42 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim América (Vila Xavier), Araraquara","Tamanho do imóvel
42 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-42m2-venda-RS130000-id-2754646494/?source=ranking%2Crp","R$ 130.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-42m2-venda-RS130000-id-2754646494/?source=ranking%2Crp"
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Quitandinha, Araraquara","Tamanho do imóvel
55 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-quitandinha-araraquara-com-garagem-55m2-venda-RS150000-id-2833365619/?source=ranking%2Crp","R$ 150.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-quitandinha-araraquara-com-garagem-55m2-venda-RS150000-id-2833365619/?source=ranking%2Crp"
"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro em
Jardim América (Vila Xavier), Araraquara","Tamanho do imóvel
49 m²
Quantidade de quartos
2
Quantidade de banheiros
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-49m2-venda-RS193000-id-2620398876/?source=ranking%2Crp","R$ 193.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-49m2-venda-RS193000-id-2620398876/?source=ranking%2Crp"
"Imóvel comercial para comprar com 198 m², 1 quarto, 2 banheiros, 4 vagas em
Parque Laranjeiras, Araraquara","Tamanho do imóvel
198 m²
Quantidade de quartos
1
Quantidade de banheiros
2
Quantidade de vagas de garagem
4","https://www.vivareal.com.br/imovel/imovel-comercial-1-quartos-parque-laranjeiras-araraquara-com-garagem-198m2-venda-RS495000-id-2781088640/?source=ranking%2Crp","R$ 495.000","https://www.vivareal.com.br/imovel/imovel-comercial-1-quartos-parque-laranjeiras-araraquara-com-garagem-198m2-venda-RS495000-id-2781088640/?source=ranking%2Crp"
"Lote/Terreno para comprar com 365 m² em
Residencial Alamedas, Araraquara","Tamanho do imóvel
365 m²","https://www.vivareal.com.br/imovel/lote-terreno-residencial-alamedas-araraquara-365m2-venda-RS215000-id-2744061563/?source=ranking%2Crp","R$ 215.000","https://www.vivareal.com.br/imovel/lote-terreno-residencial-alamedas-araraquara-365m2-venda-RS215000-id-2744061563/?source=ranking%2Crp"
"Lote/Terreno para comprar com 442 m² em
Jardim Salto Grande, Araraquara","Tamanho do imóvel
442 m²","https://www.vivareal.com.br/imovel/lote-terreno-jardim-salto-grande-araraquara-442m2-venda-RS360000-id-2565115576/?source=ranking%2Crp","R$ 360.000","https://www.vivareal.com.br/imovel/lote-terreno-jardim-salto-grande-araraquara-442m2-venda-RS360000-id-2565115576/?source=ranking%2Crp"
"Apartamento para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","Tamanho do imóvel
53 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-53m2-venda-RS160000-id-2825912839/?source=ranking%2Crp","R$ 160.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-53m2-venda-RS160000-id-2825912839/?source=ranking%2Crp"
"Lote/Terreno para comprar com 300 m², 2 vagas em
Jardim Maria Luiza III, Araraquara","Tamanho do imóvel
300 m²
Quantidade de vagas de garagem
2","https://www.vivareal.com.br/imovel/lote-terreno-jardim-maria-luiza-iii-araraquara-com-garagem-300m2-venda-RS110000-id-2848690127/?source=ranking%2Crp","R$ 110.000","https://www.vivareal.com.br/imovel/lote-terreno-jardim-maria-luiza-iii-araraquara-com-garagem-300m2-venda-RS110000-id-2848690127/?source=ranking%2Crp"
"Apartamento para comprar com 65 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Ártico, Araraquara","Tamanho do imóvel
65 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-artico-araraquara-com-garagem-65m2-venda-RS170000-id-2694897674/?source=ranking%2Crp","",""
"Prédio/Edificio inteiro para comprar com 186 m², 2 quartos, 4 banheiros em
Jardim Adalberto Frederico de Oliveira Roxo I, Araraquara","Tamanho do imóvel
186 m²
Quantidade de quartos
2
Quantidade de banheiros
4","https://www.vivareal.com.br/imovel/predio-comercial-2-quartos-jardim-adalberto-frederico-de-oliveira-roxo-i-araraquara-186m2-venda-RS430000-id-2747269061/?source=ranking%2Crp","R$ 430.000","https://www.vivareal.com.br/imovel/predio-comercial-2-quartos-jardim-adalberto-frederico-de-oliveira-roxo-i-araraquara-186m2-venda-RS430000-id-2747269061/?source=ranking%2Crp"
"Lote/Terreno para comprar com 265 m² em
Parque Laranjeiras, Araraquara","Tamanho do imóvel
265 m²","https://www.vivareal.com.br/imovel/lote-terreno-parque-laranjeiras-araraquara-265m2-venda-RS150000-id-2605231488/?source=ranking%2Crp","R$ 150.000","https://www.vivareal.com.br/imovel/lote-terreno-parque-laranjeiras-araraquara-265m2-venda-RS150000-id-2605231488/?source=ranking%2Crp"
"Lote/Terreno para comprar com 300 m² em
Jardim Universal, Araraquara","Tamanho do imóvel
300 m²","https://www.vivareal.com.br/imovel/lote-terreno-jardim-universal-araraquara-300m2-venda-RS140000-id-2605267020/?source=ranking%2Crp","R$ 140.000","https://www.vivareal.com.br/imovel/lote-terreno-jardim-universal-araraquara-300m2-venda-RS140000-id-2605267020/?source=ranking%2Crp"
"Lote/Terreno para comprar com 462 m² em
Jardim Santa Lúcia, Araraquara","Tamanho do imóvel
462 m²","https://www.vivareal.com.br/imovel/lote-terreno-jardim-santa-lucia-araraquara-462m2-venda-RS250000-id-2835561418/?source=ranking%2Crp","R$ 250.000","https://www.vivareal.com.br/imovel/lote-terreno-jardim-santa-lucia-araraquara-462m2-venda-RS250000-id-2835561418/?source=ranking%2Crp"
"Casa para comprar com 130 m², 3 quartos, 2 banheiros em
Parque Laranjeiras, Araraquara","Tamanho do imóvel
130 m²
Quantidade de quartos
3
Quantidade de banheiros
2","https://www.vivareal.com.br/imovel/casa-3-quartos-parque-laranjeiras-araraquara-130m2-venda-RS690000-id-2868454566/?source=ranking%2Crp","R$ 690.000","https://www.vivareal.com.br/imovel/casa-3-quartos-parque-laranjeiras-araraquara-130m2-venda-RS690000-id-2868454566/?source=ranking%2Crp"
"Casa para comprar com 101 m², 2 quartos, 2 banheiros em
Cidade Jardim, Araraquara","Tamanho do imóvel
101 m²
Quantidade de quartos
2
Quantidade de banheiros
2","https://www.vivareal.com.br/imovel/casa-2-quartos-cidade-jardim-araraquara-101m2-venda-RS410000-id-2842311965/?source=ranking%2Crp","R$ 410.000","https://www.vivareal.com.br/imovel/casa-2-quartos-cidade-jardim-araraquara-101m2-venda-RS410000-id-2842311965/?source=ranking%2Crp"
"Casa para comprar com 161 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim São Jorge, Araraquara","Tamanho do imóvel
161 m²
Quantidade de quartos
3
Quantidade de banheiros
2
Quantidade de vagas de garagem
2","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-sao-jorge-araraquara-com-garagem-161m2-venda-RS500000-id-2834241941/?source=ranking%2Crp","R$ 500.000","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-sao-jorge-araraquara-com-garagem-161m2-venda-RS500000-id-2834241941/?source=ranking%2Crp"
"Apartamento para comprar com 59 m², 2 quartos, 1 banheiro em
Jardim dos Manacás, Araraquara","Tamanho do imóvel
59 m²
Quantidade de quartos
2
Quantidade de banheiros
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-dos-manacas-araraquara-59m2-venda-RS350000-id-2828024636/?source=ranking%2Crp","R$ 350.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-dos-manacas-araraquara-59m2-venda-RS350000-id-2828024636/?source=ranking%2Crp"
"Casa para comprar com 162 m², 2 quartos, 1 banheiro, 1 vaga em
Vila Furlan, Araraquara","Tamanho do imóvel
162 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/casa-2-quartos-vila-furlan-araraquara-com-garagem-162m2-venda-RS320000-id-2814095625/?source=ranking%2Crp","",""
"Imóvel comercial para comprar com 156 m², 3 quartos, 1 banheiro, 1 vaga em
Vila Santa Maria (Vila Xavier), Araraquara","Tamanho do imóvel
156 m²
Quantidade de quartos
3
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-vila-santa-maria-vila-xavier-araraquara-com-garagem-156m2-venda-RS370000-id-2605266318/?source=ranking%2Crp","R$ 370.000","https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-vila-santa-maria-vila-xavier-araraquara-com-garagem-156m2-venda-RS370000-id-2605266318/?source=ranking%2Crp"
"Apartamento para comprar com 39 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim América (Vila Xavier), Araraquara","Tamanho do imóvel
39 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-39m2-venda-RS154850-id-2852905374/?source=ranking%2Crp","R$ 154.850","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-39m2-venda-RS154850-id-2852905374/?source=ranking%2Crp"
"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em
Vila Suconasa, Araraquara","Tamanho do imóvel
50 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-suconasa-araraquara-com-garagem-50m2-venda-RS295000-id-2820206343/?source=ranking%2Crp","R$ 295.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-suconasa-araraquara-com-garagem-50m2-venda-RS295000-id-2820206343/?source=ranking%2Crp"
"Lote/Terreno para comprar com 200 m² em
Vila Xavier (Vila Xavier), Araraquara","Tamanho do imóvel
200 m²","https://www.vivareal.com.br/imovel/lote-terreno-vila-xavier-vila-xavier-araraquara-200m2-venda-RS125000-id-2811938449/?source=ranking%2Crp","R$ 125.000","https://www.vivareal.com.br/imovel/lote-terreno-vila-xavier-vila-xavier-araraquara-200m2-venda-RS125000-id-2811938449/?source=ranking%2Crp"
"Apartamento para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga em
Centro, Araraquara","Tamanho do imóvel
64 m²
Quantidade de quartos
2
Quantidade de banheiros
2
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-araraquara-com-garagem-64m2-venda-RS500000-id-2818865421/?source=ranking%2Crp","R$ 500.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-araraquara-com-garagem-64m2-venda-RS500000-id-2818865421/?source=ranking%2Crp"
"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Elvio Lupo, Araraquara","Tamanho do imóvel
49 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-elvio-lupo-araraquara-com-garagem-49m2-venda-RS180000-id-2738084097/?source=ranking%2Crp","R$ 180.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-elvio-lupo-araraquara-com-garagem-49m2-venda-RS180000-id-2738084097/?source=ranking%2Crp"
