"titulo_name","titulo_url","titulo_info","titulo_info_url","titulo_preco","titulo_preco_url","next_page","next_page_url"
"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim América (Vila Xavier), Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-44m2-venda-RS89575-id-2869417273/?source=ranking%2Crp","Tamanho do imóvel
44 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-vila-xavier-araraquara-com-garagem-44m2-venda-RS89575-id-2869417273/?source=ranking%2Crp","","","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 41-55 m², 2 quartos em
Jardim Arangá, Araraquara","https://www.vivareal.com.br/imoveis-lancamento/conquista-araraquara-2608573805/?source=ranking%2Crp","Tamanho do imóvel
41-55 m²
Quantidade de quartos
2","https://www.vivareal.com.br/imoveis-lancamento/conquista-araraquara-2608573805/?source=ranking%2Crp","Valor sob consulta","https://www.vivareal.com.br/imoveis-lancamento/conquista-araraquara-2608573805/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Lote/Terreno para comprar com 200 m² em
Jardim Altos de Pinheiros I e II, Araraquara","https://www.vivareal.com.br/imovel/lote-terreno-jardim-altos-de-pinheiros-i-e-ii-araraquara-200m2-venda-RS138000-id-2864420459/?source=ranking%2Crp","Tamanho do imóvel
200 m²","https://www.vivareal.com.br/imovel/lote-terreno-jardim-altos-de-pinheiros-i-e-ii-araraquara-200m2-venda-RS138000-id-2864420459/?source=ranking%2Crp","R$ 138.000","https://www.vivareal.com.br/imovel/lote-terreno-jardim-altos-de-pinheiros-i-e-ii-araraquara-200m2-venda-RS138000-id-2864420459/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 39 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Universal, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-universal-araraquara-com-garagem-39m2-venda-RS140000-id-2833221472/?source=ranking%2Crp","Tamanho do imóvel
39 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-universal-araraquara-com-garagem-39m2-venda-RS140000-id-2833221472/?source=ranking%2Crp","R$ 140.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-universal-araraquara-com-garagem-39m2-venda-RS140000-id-2833221472/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Casa para comprar com 100 m², 3 quartos, 1 banheiro, 2 vagas em
Jardim Del Rei, Araraquara","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-del-rei-araraquara-com-garagem-100m2-venda-RS260000-id-2869040778/?source=ranking%2Crp","Tamanho do imóvel
100 m²
Quantidade de quartos
3
Quantidade de banheiros
1
Quantidade de vagas de garagem
2","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-del-rei-araraquara-com-garagem-100m2-venda-RS260000-id-2869040778/?source=ranking%2Crp","R$ 260.000","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-del-rei-araraquara-com-garagem-100m2-venda-RS260000-id-2869040778/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Botânico, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-botanico-araraquara-com-garagem-54m2-venda-RS220000-id-2843215514/?source=ranking%2Crp","Tamanho do imóvel
54 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-botanico-araraquara-com-garagem-54m2-venda-RS220000-id-2843215514/?source=ranking%2Crp","R$ 220.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-botanico-araraquara-com-garagem-54m2-venda-RS220000-id-2843215514/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Casa para comprar com 135 m², 3 quartos, 1 banheiro, 3 vagas em
Jardim Roberto Selmi Dei, Araraquara","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-roberto-selmi-dei-araraquara-com-garagem-135m2-venda-RS250000-id-2868020957/?source=ranking%2Crp","Tamanho do imóvel
135 m²
Quantidade de quartos
3
Quantidade de banheiros
1
Quantidade de vagas de garagem
3","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-roberto-selmi-dei-araraquara-com-garagem-135m2-venda-RS250000-id-2868020957/?source=ranking%2Crp","R$ 250.000","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-roberto-selmi-dei-araraquara-com-garagem-135m2-venda-RS250000-id-2868020957/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Lote/Terreno para comprar com 364 m² em
Jardim Magnólias, Araraquara","https://www.vivareal.com.br/imovel/lote-terreno-jardim-magnolias-araraquara-364m2-venda-RS250000-id-2855641918/?source=ranking%2Crp","Tamanho do imóvel
364 m²","https://www.vivareal.com.br/imovel/lote-terreno-jardim-magnolias-araraquara-364m2-venda-RS250000-id-2855641918/?source=ranking%2Crp","R$ 250.000","https://www.vivareal.com.br/imovel/lote-terreno-jardim-magnolias-araraquara-364m2-venda-RS250000-id-2855641918/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 43 m², 2 quartos, 1 banheiro, 1 vaga em
Altos do Jaraguá, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-altos-do-jaragua-araraquara-com-garagem-43m2-venda-RS190000-id-2868948795/?source=ranking%2Crp","Tamanho do imóvel
43 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-altos-do-jaragua-araraquara-com-garagem-43m2-venda-RS190000-id-2868948795/?source=ranking%2Crp","R$ 190.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-altos-do-jaragua-araraquara-com-garagem-43m2-venda-RS190000-id-2868948795/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim São Rafael I, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-rafael-i-araraquara-com-garagem-47m2-venda-RS119806-id-2866230866/?source=ranking%2Crp","Tamanho do imóvel
47 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-rafael-i-araraquara-com-garagem-47m2-venda-RS119806-id-2866230866/?source=ranking%2Crp","R$ 119.806","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-rafael-i-araraquara-com-garagem-47m2-venda-RS119806-id-2866230866/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Casa para comprar com 202 m², 3 quartos, 3 banheiros, 5 vagas em
Centro, Araraquara","https://www.vivareal.com.br/imovel/casa-3-quartos-centro-araraquara-com-garagem-202m2-venda-RS370000-id-2868557219/?source=ranking%2Crp","Tamanho do imóvel
202 m²
Quantidade de quartos
3
Quantidade de banheiros
3
Quantidade de vagas de garagem
5","https://www.vivareal.com.br/imovel/casa-3-quartos-centro-araraquara-com-garagem-202m2-venda-RS370000-id-2868557219/?source=ranking%2Crp","","","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 43 m², 2 quartos, 1 banheiro, 1 vaga em
Campos Ville, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-campos-ville-araraquara-com-garagem-43m2-venda-RS150000-id-2839171213/?source=ranking%2Crp","Tamanho do imóvel
43 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-campos-ville-araraquara-com-garagem-43m2-venda-RS150000-id-2839171213/?source=ranking%2Crp","R$ 150.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-campos-ville-araraquara-com-garagem-43m2-venda-RS150000-id-2839171213/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Sobrado para comprar com 243 m², 4 quartos, 4 banheiros, 4 vagas em
Jardim Primavera, Araraquara","https://www.vivareal.com.br/imovel/sobrado-4-quartos-jardim-primavera-araraquara-com-garagem-243m2-venda-RS990000-id-2869397080/?source=ranking%2Crp","Tamanho do imóvel
243 m²
Quantidade de quartos
4
Quantidade de banheiros
4
Quantidade de vagas de garagem
4","https://www.vivareal.com.br/imovel/sobrado-4-quartos-jardim-primavera-araraquara-com-garagem-243m2-venda-RS990000-id-2869397080/?source=ranking%2Crp","R$ 990.000","https://www.vivareal.com.br/imovel/sobrado-4-quartos-jardim-primavera-araraquara-com-garagem-243m2-venda-RS990000-id-2869397080/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Sala/Conjunto para comprar com 91 m², 2 banheiros, 3 vagas em
Centro, Araraquara","https://www.vivareal.com.br/imovel/sala-comercial-centro-araraquara-com-garagem-91m2-venda-RS250000-id-2540608799/?source=ranking%2Crp","Tamanho do imóvel
91 m²
Quantidade de banheiros
2
Quantidade de vagas de garagem
3","https://www.vivareal.com.br/imovel/sala-comercial-centro-araraquara-com-garagem-91m2-venda-RS250000-id-2540608799/?source=ranking%2Crp","R$ 250.000","https://www.vivareal.com.br/imovel/sala-comercial-centro-araraquara-com-garagem-91m2-venda-RS250000-id-2540608799/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Casa para comprar com 124 m², 3 quartos, 2 banheiros, 3 vagas em
Jardim Maria Luiza, Araraquara","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-maria-luiza-araraquara-com-garagem-124m2-venda-RS215000-id-2869190234/?source=ranking%2Crp","Tamanho do imóvel
124 m²
Quantidade de quartos
3
Quantidade de banheiros
2
Quantidade de vagas de garagem
3","https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-maria-luiza-araraquara-com-garagem-124m2-venda-RS215000-id-2869190234/?source=ranking%2Crp","","","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Lote/Terreno para comprar com 312 m², 2 vagas em
Residencial Volpi, Araraquara","https://www.vivareal.com.br/imovel/lote-terreno-residencial-volpi-araraquara-com-garagem-312m2-venda-RS212000-id-2868996980/?source=ranking%2Crp","Tamanho do imóvel
312 m²
Quantidade de vagas de garagem
2","https://www.vivareal.com.br/imovel/lote-terreno-residencial-volpi-araraquara-com-garagem-312m2-venda-RS212000-id-2868996980/?source=ranking%2Crp","R$ 212.000","https://www.vivareal.com.br/imovel/lote-terreno-residencial-volpi-araraquara-com-garagem-312m2-venda-RS212000-id-2868996980/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 51 m², 2 quartos, 1 banheiro, 1 vaga em
Residencial Cambuy, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-cambuy-araraquara-com-garagem-51m2-venda-RS280000-id-2815859313/?source=ranking%2Crp","Tamanho do imóvel
51 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-cambuy-araraquara-com-garagem-51m2-venda-RS280000-id-2815859313/?source=ranking%2Crp","R$ 280.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-cambuy-araraquara-com-garagem-51m2-venda-RS280000-id-2815859313/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 43 m², 1 quarto, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS87819-id-2868441525/?source=ranking%2Crp","Tamanho do imóvel
43 m²
Quantidade de quartos
1
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS87819-id-2868441525/?source=ranking%2Crp","R$ 87.819","https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS87819-id-2868441525/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 43 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Residencial Paraíso, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS180000-id-2839575332/?source=ranking%2Crp","Tamanho do imóvel
43 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS180000-id-2839575332/?source=ranking%2Crp","R$ 180.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-residencial-paraiso-araraquara-com-garagem-43m2-venda-RS180000-id-2839575332/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Imóvel comercial para comprar com 255 m², 3 quartos, 3 banheiros, 4 vagas em
Jardim do Carmo, Araraquara","https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-jardim-do-carmo-araraquara-com-garagem-255m2-venda-RS399990-id-2839388026/?source=ranking%2Crp","Tamanho do imóvel
255 m²
Quantidade de quartos
3
Quantidade de banheiros
3
Quantidade de vagas de garagem
4","https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-jardim-do-carmo-araraquara-com-garagem-255m2-venda-RS399990-id-2839388026/?source=ranking%2Crp","R$ 399.990","https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-jardim-do-carmo-araraquara-com-garagem-255m2-venda-RS399990-id-2839388026/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Casa para comprar com 447 m², 2 quartos, 1 banheiro em
Vila Xavier (Vila Xavier), Araraquara","https://www.vivareal.com.br/imovel/casa-2-quartos-vila-xavier-vila-xavier-araraquara-447m2-venda-RS395000-id-2869040777/?source=ranking%2Crp","Tamanho do imóvel
447 m²
Quantidade de quartos
2
Quantidade de banheiros
1","https://www.vivareal.com.br/imovel/casa-2-quartos-vila-xavier-vila-xavier-araraquara-447m2-venda-RS395000-id-2869040777/?source=ranking%2Crp","","","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro em
Vila Harmonia, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-harmonia-araraquara-48m2-venda-RS270000-id-2843215420/?source=ranking%2Crp","Tamanho do imóvel
48 m²
Quantidade de quartos
2
Quantidade de banheiros
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-harmonia-araraquara-48m2-venda-RS270000-id-2843215420/?source=ranking%2Crp","R$ 270.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-harmonia-araraquara-48m2-venda-RS270000-id-2843215420/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 78 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Furlan, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-furlan-araraquara-com-garagem-78m2-venda-RS335000-id-2858188573/?source=ranking%2Crp","Tamanho do imóvel
78 m²
Quantidade de quartos
2
Quantidade de banheiros
2
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-furlan-araraquara-com-garagem-78m2-venda-RS335000-id-2858188573/?source=ranking%2Crp","R$ 335.000","https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-furlan-araraquara-com-garagem-78m2-venda-RS335000-id-2858188573/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Casa para comprar com 50 m², 2 quartos, 1 banheiro em
Jardim Ipê Amarelo, Araraquara","https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-ipe-amarelo-araraquara-50m2-venda-RS153758-id-2864685967/?source=ranking%2Crp","Tamanho do imóvel
50 m²
Quantidade de quartos
2
Quantidade de banheiros
1","https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-ipe-amarelo-araraquara-50m2-venda-RS153758-id-2864685967/?source=ranking%2Crp","R$ 153.758","https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-ipe-amarelo-araraquara-50m2-venda-RS153758-id-2864685967/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim São Rafael I, Araraquara","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-rafael-i-araraquara-com-garagem-47m2-venda-RS120882-id-2866899482/?source=ranking%2Crp","Tamanho do imóvel
47 m²
Quantidade de quartos
2
Quantidade de banheiros
1
Quantidade de vagas de garagem
1","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-rafael-i-araraquara-com-garagem-47m2-venda-RS120882-id-2866899482/?source=ranking%2Crp","R$ 120.882","https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-rafael-i-araraquara-com-garagem-47m2-venda-RS120882-id-2866899482/?source=ranking%2Crp","","https://www.vivareal.com.br/venda/sp/araraquara/?__ab=exp-aa-test-viva%3Acontrol%2Cpos-v2-vr%3Aon%2Cizi%3Acontrol%2Cvfav-fldrs%3Aenable&onde=%2CS%C3%A3o+Paulo%2CAraraquara%2C%2C%2C%2C%2Ccity%2CBR%3ESao+Paulo%3ENULL%3EAraraquara%2C-21.774276%2C-48.17424%2C&origem=busca-recente&page=30&transacao=venda"
